@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric

@data
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,3
./SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,3
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,1,3
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,3
./SAT11/application/manthey/traffic/traffic_r_uc_sat.cnf,1,3
./SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,3
./SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,3
SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,3
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,3
./SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,3
./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-12.cnf,1,3
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,3
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,3
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,1,3
./SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,3
./SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,3
./SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,3
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,3
./SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,3
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,3
./SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,3
./SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,3
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,3
SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,3
./SAT03/industrial/schuppan/l2s/dme-03-1-k247-unsat.shuffled-as.sat03-407.cnf,1,3
./SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,3
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf,1,3
./SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,3
./SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,4
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,4
./SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,4
./SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,4
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,4
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,4
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,4
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,1,4
./SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,4
./SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,4
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1,4
SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,4
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,1,4
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,4
./SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,4
./SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,4
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,4
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,4
./SAT11/application/fuhs/AProVE11/AProVE11-10.cnf,1,4
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,4
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,4
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf,1,4
./SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,4
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,4
./SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,4
./SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,4
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,4
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,4
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,1,4
./SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,4
./SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,5
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,5
./SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,5
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,5
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,5
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,5
./SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,5
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,5
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,5
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1,5
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,5
./SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf,1,5
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,5
./SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,5
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,5
./SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,5
./SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,5
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf,1,5
./SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,5
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,5
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,5
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom20.cnf,1,5
./SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,5
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,5
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,5
./SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,5
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,5
./SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,5
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,5
./SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,5
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,6
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,6
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,6
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,6
./SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,6
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,6
./SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,6
./SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,6
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,6
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,6
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,6
./SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,6
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,6
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,6
./SAT02/industrial/aloul/Bart/bart17.shuffled.cnf,1,6
./SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,6
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,6
./SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,6
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,6
./SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,6
./SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,6
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,6
./SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,6
SAT_RACE08/Q1/SAT_dat.k85.cnf,1,6
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,6
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf,1,6
./SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,6
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,6
./SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,6
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,6
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,7
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,7
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,7
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,7
SAT_RACE06/ibm-2002-21r-k95.cnf,1,7
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,7
./SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,7
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,7
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,7
SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,7
./SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,7
./SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,7
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,7
./SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,7
./SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,7
./SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,7
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,7
./SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,7
./SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,7
./SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,7
SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,7
SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,7
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,7
./SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,7
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step12.cnf,1,7
./SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,7
./SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf,1,7
SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,7
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf,1,7
./SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf,1,7
./SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,8
./SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,8
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top26.cnf,1,8
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,8
./SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,8
./SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1,8
./SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,8
./SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,8
./SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,8
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf,1,8
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,8
./SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,8
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,8
./SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,8
./SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,8
./SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,8
./SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,8
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_2_keyfind_1.cnf,1,8
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,8
./SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,8
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,8
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,8
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf,1,8
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,8
./SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,8
./SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,8
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf,1,8
./SAT11/application/manthey/traffic/traffic_f_unknown.cnf,1,8
./SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,8
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,8
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,9
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,9
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step14.cnf,1,9
./SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,9
SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,9
./SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,9
./SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,9
./SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,9
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,9
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,9
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,9
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,9
./SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1,9
./SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,9
./SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,9
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,9
SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,9
./SAT02/industrial/biere/dinphil/dp04s04.shuffled.cnf,1,9
./SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,9
./SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,9
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,9
./SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,9
./SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor016.cnf,1,9
./SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,9
./SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,9
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,9
./SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,9
./SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf,1,9
./SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf,1,9
./SAT07/industrial/anbulagan/hard-sat/partial-10-17-s.cnf,1,9
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,10
./SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,10
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,10
./SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,10
./SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,10
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1,10
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf,1,10
./SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,10
./SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,10
./SAT02/industrial/goldberg/rand_net/rand_net60-30-1.shuffled.cnf,1,10
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,10
./SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,10
./SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,10
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,10
