@RELATION ALGORITHM_RUNS_SAT11-INDU

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok , timeout , memout , not_applicable , crash , other}

@DATA
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,minisathackcir_minisat_2011-05-13_simp_,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,minisathackreferenceminisat_2.2.0,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,minisathackEBMiniSAT_2011-03-02,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,minisathackcontrasat_2011-03-02,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,minisathackLR_GL_SHR_2011-03-02,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,minisathackMiniSAT_2.2.0-agile-26,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,SAT09referencesolverglucose_1.0,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,glucose_2,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,EBGlucose_1.0,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,Lingeling_587f_fixed_,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,minisathackminisat_psm_2011-04-01,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,CryptoMiniSat_Strange-Night2-st_fixed_,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,rcl_2011-04-01,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,MPhaseSAT64_2011-05-14_fixed_,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,QuteRSat_2011-05-12_fixed_,5000,timeout
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,RestartSAT_B95,2.12568,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,glueminisat_2.2.5,2.01269,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,SAT09referencesolverprecosat_236,4.5713,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,minisathackcir_minisat_2011-05-13_simp_,2.20366,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,minisathackreferenceminisat_2.2.0,1.9497,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,minisathackEBMiniSAT_2011-03-02,1.9677,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,minisathackcontrasat_2011-03-02,2.01769,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,minisathackLR_GL_SHR_2011-03-02,2.07668,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,minisathackMiniSAT_2.2.0-agile-26,1.9667,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,SAT09referencesolverglucose_1.0,5.34319,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,glucose_2,4.68729,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,EBGlucose_1.0,5.59615,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,Lingeling_587f_fixed_,18.8481,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,minisathackminisat_psm_2011-04-01,4.85326,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,CryptoMiniSat_Strange-Night2-st_fixed_,24.3813,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,rcl_2011-04-01,4.80127,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,MPhaseSAT64_2011-05-14_fixed_,12.966,ok
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,QuteRSat_2011-05-12_fixed_,13.453,ok
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,RestartSAT_B95,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,glueminisat_2.2.5,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,SAT09referencesolverprecosat_236,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,minisathackcir_minisat_2011-05-13_simp_,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,minisathackreferenceminisat_2.2.0,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,minisathackEBMiniSAT_2011-03-02,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,minisathackcontrasat_2011-03-02,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,minisathackLR_GL_SHR_2011-03-02,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,minisathackMiniSAT_2.2.0-agile-26,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,SAT09referencesolverglucose_1.0,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,glucose_2,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,EBGlucose_1.0,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,Lingeling_587f_fixed_,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,minisathackminisat_psm_2011-04-01,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,CryptoMiniSat_Strange-Night2-st_fixed_,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,rcl_2011-04-01,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,MPhaseSAT64_2011-05-14_fixed_,5000,timeout
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,QuteRSat_2011-05-12_fixed_,5000,timeout
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,RestartSAT_B95,45.776,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,glueminisat_2.2.5,27.5908,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,SAT09referencesolverprecosat_236,66.1999,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,minisathackcir_minisat_2011-05-13_simp_,50.1784,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,minisathackreferenceminisat_2.2.0,38.1182,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,minisathackEBMiniSAT_2011-03-02,35.8226,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,minisathackcontrasat_2011-03-02,35.9435,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,minisathackLR_GL_SHR_2011-03-02,32.3191,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,minisathackMiniSAT_2.2.0-agile-26,49.4165,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,SAT09referencesolverglucose_1.0,40.3029,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,glucose_2,21.5667,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,EBGlucose_1.0,30.4874,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,Lingeling_587f_fixed_,49.9534,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,minisathackminisat_psm_2011-04-01,28.1027,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,CryptoMiniSat_Strange-Night2-st_fixed_,108.4,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,rcl_2011-04-01,42.1716,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,MPhaseSAT64_2011-05-14_fixed_,55.3876,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,QuteRSat_2011-05-12_fixed_,50.6273,ok
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,RestartSAT_B95,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,glueminisat_2.2.5,4928.99,ok
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,SAT09referencesolverprecosat_236,2169.13,ok
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,minisathackcir_minisat_2011-05-13_simp_,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,minisathackreferenceminisat_2.2.0,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,minisathackEBMiniSAT_2011-03-02,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,minisathackcontrasat_2011-03-02,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,minisathackLR_GL_SHR_2011-03-02,3967.26,ok
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,minisathackMiniSAT_2.2.0-agile-26,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,SAT09referencesolverglucose_1.0,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,glucose_2,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,EBGlucose_1.0,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,Lingeling_587f_fixed_,2123.23,ok
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,minisathackminisat_psm_2011-04-01,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,CryptoMiniSat_Strange-Night2-st_fixed_,3281.6,ok
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,rcl_2011-04-01,5000,timeout
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,MPhaseSAT64_2011-05-14_fixed_,3478.73,ok
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,QuteRSat_2011-05-12_fixed_,2293.16,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,RestartSAT_B95,2144.4,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,glueminisat_2.2.5,1342.2,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,SAT09referencesolverprecosat_236,583.66,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,minisathackcir_minisat_2011-05-13_simp_,3716.31,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,minisathackreferenceminisat_2.2.0,2778.0,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,minisathackEBMiniSAT_2011-03-02,1992.98,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,minisathackcontrasat_2011-03-02,2290.81,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,minisathackLR_GL_SHR_2011-03-02,2398.69,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,minisathackMiniSAT_2.2.0-agile-26,2783.26,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,SAT09referencesolverglucose_1.0,3209.39,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,glucose_2,1314.48,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,EBGlucose_1.0,1848.03,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,Lingeling_587f_fixed_,1325.55,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,minisathackminisat_psm_2011-04-01,2059.01,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,CryptoMiniSat_Strange-Night2-st_fixed_,647.665,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,rcl_2011-04-01,2253.95,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,MPhaseSAT64_2011-05-14_fixed_,1054.81,ok
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,QuteRSat_2011-05-12_fixed_,549.042,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,RestartSAT_B95,1733.5,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,glueminisat_2.2.5,5000,timeout
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,SAT09referencesolverprecosat_236,655.503,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,minisathackcir_minisat_2011-05-13_simp_,70.4073,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,minisathackreferenceminisat_2.2.0,49.1345,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,minisathackEBMiniSAT_2011-03-02,507.077,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,minisathackcontrasat_2011-03-02,177.602,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,minisathackLR_GL_SHR_2011-03-02,3734.07,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,minisathackMiniSAT_2.2.0-agile-26,49.6305,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,SAT09referencesolverglucose_1.0,170.761,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,glucose_2,468.012,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,EBGlucose_1.0,378.736,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,Lingeling_587f_fixed_,2617.69,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,minisathackminisat_psm_2011-04-01,183.408,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,CryptoMiniSat_Strange-Night2-st_fixed_,5000,timeout
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,rcl_2011-04-01,880.169,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,MPhaseSAT64_2011-05-14_fixed_,689.316,ok
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,QuteRSat_2011-05-12_fixed_,5000,timeout
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,RestartSAT_B95,5000,timeout
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,glueminisat_2.2.5,622.811,ok
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,SAT09referencesolverprecosat_236,5000,timeout
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,minisathackcir_minisat_2011-05-13_simp_,4124.27,ok
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,minisathackreferenceminisat_2.2.0,5000,timeout
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,minisathackEBMiniSAT_2011-03-02,5000,timeout
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,minisathackcontrasat_2011-03-02,2923.67,ok
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,minisathackLR_GL_SHR_2011-03-02,1935.46,ok
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,minisathackMiniSAT_2.2.0-agile-26,5000,timeout
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,SAT09referencesolverglucose_1.0,1532.2,ok
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,glucose_2,1051.47,ok
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,EBGlucose_1.0,5000,timeout
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,Lingeling_587f_fixed_,1553.69,ok
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,minisathackminisat_psm_2011-04-01,3094.52,ok
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,CryptoMiniSat_Strange-Night2-st_fixed_,1407.63,ok
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,rcl_2011-04-01,5000,timeout
