@RELATION FEATURE_VALUES-SAT11-INDU

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
./SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,31613.0,95104.0,13839.0,57479.0,1.2843,0.6546,0.2408,0.1914,1.5427,0.0,1.0,1.1386,0.0002,1.0745,0.0001,0.0024,0.9862,0.0,0.6596,0.9391,0.0002,0.7978,0.0001,0.0019,2.4649,0.1821,0.1525,0.0,0.7778,2.3597,0.0001,0.9339,0.0001,0.0015,1.8764,0.8917,0.0004,0.7594,0.0001,0.0021,0.0004,0.9114,0.0001,0.0034,3.7791,0.1729,0.4636,0.0193,0.5278,3.227,8.3451,0.0597,7.0,10.0,0.7022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7523,0.34,0.0,0.9718,0.9253,0.2382,0.9011,0.7505,0.8522,0.033,0.5646,0.0,0.1731,0.0561,0.0133,0.0425,0.0216,0.0311,297.625,0.9741,4102.38,0.0127,4100.0,4025.0,4146.0,0.8247,0.4615,0.8851,0.0275,941.275,0.0423,4092.3,0.0114,4094.0,4022.0,4158.0,0.6282,0.2267,0.9372,0.004,0.2545,0.6783
./SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,3000.0,8881.0,1766.0,6639.0,0.6988,0.3377,0.266,0.4762,0.8668,0.0,1.0,1.4349,0.0016,0.822,0.0011,0.0357,1.1908,0.0,0.4984,0.8412,0.0016,0.3301,0.0011,0.0048,2.3792,0.1515,0.1238,0.0,0.6667,2.5807,0.0008,0.3725,0.0002,0.0027,1.9923,0.582,0.0021,0.7973,0.0008,0.0099,0.0021,0.7443,0.0006,0.0354,3.0982,0.1834,0.396,0.0353,0.5934,3.1054,6.6737,0.0703,6.0,7.0,0.6316,2143.875,0.1847,1566.0,2669.0,2669.0,1566.0,2482.0,1855.0,2329.0,32.1773,0.2228,19.7045,41.868,41.868,19.7045,39.8433,27.4591,32.8255,0.4793,0.4649,0.0007,0.9963,0.7604,0.1461,0.639,0.3233,0.4975,0.0486,0.8914,0.0,0.2921,0.0945,0.0098,0.062,0.0208,0.0374,14.8987,0.8328,465.062,0.0327,465.0,446.0,482.0,0.625,0.2148,0.8271,0.0186,69.7816,0.4866,464.478,0.0537,465.0,443.0,485.0,0.5561,0.3464,0.874,0.1525,0.4576,0.9933
./SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,5910.0,16804.0,1686.0,8377.0,2.5053,1.006,0.2013,0.4833,0.7882,0.0,1.0,1.4047,0.0018,0.3644,0.0012,0.0166,1.1596,0.0,0.3049,0.7774,0.0018,0.4809,0.0008,0.0109,2.8824,0.0909,0.0928,0.0,0.8065,2.544,0.0009,0.533,0.0002,0.0048,2.2852,0.5288,0.0013,0.684,0.0006,0.0092,0.0026,0.6926,0.0007,0.0329,3.6495,0.1802,0.5331,0.027,0.5909,3.5334,6.6926,0.0886,5.0,8.0,0.8911,713.3158,0.6004,402.0,2398.0,967.0,410.0,727.0,503.0,589.0,25.9926,0.1396,21.6302,36.863,30.7381,22.519,28.1127,23.4669,24.6144,0.2971,0.7362,0.0001,1.0,0.6082,0.0387,0.4494,0.1008,0.2704,0.0309,1.1838,0.0,0.3276,0.0543,0.0052,0.0373,0.0127,0.0246,72.856,0.2429,377.139,0.0371,378.0,359.0,395.0,0.8478,0.2755,0.8635,0.0212,98.2168,0.0869,377.225,0.0355,377.0,359.0,394.0,0.4589,0.2612,0.8821,0.0139,0.1904,0.567
./SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,8527.0,25484.0,4641.0,19097.0,0.8373,0.3345,0.243,0.3653,0.8011,0.0,1.0,1.1679,0.0006,0.3086,0.0004,0.0078,0.9636,0.0,0.316,0.8666,0.0006,0.9161,0.0005,0.0072,1.5153,0.0877,0.0676,0.0,0.6,1.47,0.0003,1.0609,0.0001,0.0034,1.3071,0.4947,0.0004,0.9752,0.0003,0.0054,0.0014,1.0369,0.0004,0.0106,2.7537,0.1488,0.5649,0.0101,0.6667,2.5812,15.6136,0.0382,14.0,17.0,0.8985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1355,0.7626,0.0,0.7477,0.3212,0.0567,0.1392,0.0717,0.0917,0.0347,0.6771,0.0,0.2787,0.0466,0.0117,0.0466,0.021,0.0255,214.17,0.5163,923.298,0.1507,946.0,917.0,964.0,0.6058,0.5938,0.8346,0.1038,240.354,0.0848,938.038,0.0219,939.0,915.0,958.0,0.1694,0.3078,0.8326,0.01,0.1007,0.5105
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1,10056.0,271393.0,8694.0,269998.0,0.1567,0.0052,0.0322,0.4471,1.0326,0.0,1.0,1.2198,0.0004,0.8023,0.0002,0.0016,0.6022,0.0,0.7657,0.7657,0.0004,0.8492,0.0,0.002,4.8554,0.0023,0.0352,0.0,1.0,0.0896,0.0001,0.9566,0.0,0.0013,4.5933,0.5948,0.0007,0.8254,0.0,0.0035,?,?,?,?,?,?,?,?,?,?,5.68,0.096,5.0,7.0,0.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926,0.3017,0.1408,1.0,0.6926,0.2921,0.6023,0.3765,0.4921,0.0123,4.398,0.0,1.0,0.0148,0.0,0.0002,0.0,0.0,1098.56,1.6093,2841.78,0.3754,3179.0,0.0,3251.0,11.5882,0.4873,0.9954,0.0481,1105.92,0.1102,3196.92,0.0119,3195.5,3161.0,3217.0,2.8642,0.7217,0.9928,0.0013,0.2554,0.3324
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,19995.0,66333.0,7780.0,42585.0,1.5701,0.5577,0.1827,0.4407,0.6827,0.0,1.0,1.5391,0.0005,0.7063,0.0003,0.004,1.3838,0.0,0.1544,0.7291,0.0005,1.6275,0.0001,0.006,2.5827,0.1952,0.2397,0.0,0.875,2.3887,0.0002,1.7789,0.0,0.0022,2.3827,0.3871,0.0005,1.4523,0.0001,0.008,0.0029,0.8519,0.0001,0.0364,5.2937,0.0992,0.776,0.0076,0.6882,2.8767,5.5863,0.0907,4.0,6.0,0.7111,2807.3333,0.1309,2311.0,3189.0,3189.0,2311.0,3189.0,2311.0,2922.0,36.8879,0.2539,26.5318,49.2159,49.2159,26.5318,49.2159,26.5318,34.916,0.2662,0.886,0.0,0.9779,0.5945,0.0054,0.5279,0.0452,0.1584,0.0997,0.7506,0.0,0.2404,0.2402,0.0169,0.168,0.0547,0.0722,222.391,2.6968,1988.91,0.2184,2070.0,2042.0,2114.0,0.7532,1.3316,0.9153,0.325,242.186,0.0949,2072.44,0.015,2072.0,2038.0,2105.0,0.1681,0.2379,0.8776,0.0068,0.0964,0.4252
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1,25972.0,86411.0,10123.0,55718.0,1.5656,0.5509,0.1817,0.4362,0.6797,0.0,1.0,1.532,0.0004,0.7069,0.0002,0.0033,1.37,0.0,0.1424,0.7261,0.0004,1.7564,0.0001,0.0053,2.5211,0.1974,0.2415,0.0,0.8904,2.3483,0.0001,1.9377,0.0,0.0019,2.3559,0.3838,0.0004,1.5579,0.0001,0.0071,?,?,?,?,?,?,?,?,?,?,5.5526,0.0931,4.0,6.0,0.7334,2175.0,0.2394,1487.0,2836.0,2836.0,1487.0,2836.0,1894.0,2483.0,31.1839,0.0958,26.4035,33.7874,33.7874,26.4035,33.7874,30.9132,33.6315,0.267,0.8897,0.0,0.9848,0.5937,0.0037,0.5418,0.0409,0.1577,0.1022,0.7338,0.0,0.2404,0.2402,0.0212,0.17,0.0587,0.0727,135.846,0.6178,2737.92,0.0139,2737.0,2689.0,2764.0,0.5595,0.2893,0.8554,0.0146,316.25,0.0846,2728.11,0.0132,2734.5,2670.0,2763.0,0.1465,0.2244,0.8786,0.0071,0.0861,0.3379
./SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,439.0,5423.0,147.0,1690.0,1.9864,2.2089,0.087,0.8901,0.2793,0.0,1.0,0.9256,0.019,0.8084,0.0136,0.1224,0.8357,0.0,0.816,0.8734,0.019,0.5241,0.003,0.0438,3.6566,0.5433,0.1983,0.0,0.9184,3.8051,0.0114,0.4105,0.0018,0.0284,3.077,0.832,0.0241,0.4914,0.003,0.0503,0.0226,1.3385,0.0012,0.245,3.9568,0.1682,0.6903,0.0101,0.6667,3.3351,4.1233,0.0797,4.0,5.0,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7976,0.233,0.0815,0.9918,0.9629,0.5489,0.9304,0.727,0.8581,0.0399,1.6867,0.0,0.3971,0.1345,0.0018,0.0293,0.0064,0.0126,2.7871,0.4948,57.0721,0.0985,57.0,50.0,64.0,5.2488,0.1526,0.9911,0.0057,2.5471,0.4944,56.967,0.0984,57.0,50.0,64.0,4.2519,0.2974,0.9904,0.0056,0.4226,0.9506
./SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,570.0,4625.0,404.0,3634.0,0.4109,0.2727,0.1112,0.9634,0.1301,0.0,1.0,0.3247,0.0067,0.7067,0.005,0.0248,0.5787,0.0,0.8536,0.8564,0.0067,0.4925,0.003,0.019,2.8547,0.2959,0.1777,0.0,1.0,1.9147,0.0042,0.5809,0.0,0.0129,2.9305,0.8536,0.0122,0.7071,0.0039,0.0526,0.0096,1.4427,0.0,0.0875,3.7086,0.1263,0.5329,0.0,0.4,2.9646,3.9727,0.076,3.0,5.0,0.3662,3714.4444,0.0726,3117.0,4177.0,4177.0,3117.0,3825.0,3683.0,3742.0,33.9205,0.1316,28.5494,42.4251,42.4251,28.5494,35.0701,31.5698,31.8119,0.6848,0.1449,0.1519,1.0,0.7546,0.5707,0.7378,0.6004,0.7047,0.0284,1.1553,0.0,0.1168,0.088,0.0001,0.0419,0.0015,0.0179,1.9512,6.1817,109.232,0.0736,109.0,99.0,119.0,4.4528,0.1795,0.9784,0.0197,4.2716,2.6724,109.444,0.0763,110.0,99.0,120.0,2.1647,0.4873,0.9826,0.0442,0.6376,0.875
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,141856.0,2742601.0,135827.0,2727200.0,0.0444,0.0056,0.0498,0.5285,0.9348,0.0,1.0,0.8648,0.0,2.9956,0.0,0.0141,0.1952,0.0,0.9717,0.976,0.0,2.1801,0.0,0.0009,3.3578,0.4943,0.3148,0.0,1.0,3.2216,0.0,2.5418,0.0,0.0009,3.1963,0.9717,0.0003,1.131,0.0,0.0009,?,?,?,?,?,?,?,?,?,?,15.4,0.1272,13.0,19.0,1.8867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7306,0.4804,0.0,1.0,1.0,0.103,0.999,0.3718,0.9504,0.1647,1.2572,0.0,0.5,0.4977,0.0,0.4147,0.0003,0.0249,536830.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3588,0.0,5.2822,0.0,6327.5,1.3693,26286.5,1.4142,26286.5,0.0,0.0,10.2159,0.4758,1.0094,0.0134,0.3335,0.7
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,68952.0,1029036.0,61519.0,1017550.0,0.1208,0.0113,0.0605,0.5336,0.9218,0.0,1.0,0.896,0.0,1.7785,0.0,0.0088,0.23,0.0,0.9636,0.9663,0.0,1.259,0.0,0.0007,3.2654,0.436,0.309,0.0,0.9459,3.0942,0.0,1.4895,0.0,0.0007,3.087,0.9636,0.0002,0.9857,0.0,0.0007,?,?,?,?,?,?,?,?,?,?,14.4828,0.1446,11.0,19.0,2.0685,28.25,0.669,6.0,54.0,54.0,6.0,54.0,15.0,38.0,239.8172,0.7535,115.8947,550.5,550.5,115.8947,550.5,121.0741,171.8,0.6805,0.5287,0.0,1.0,0.9748,0.0342,0.9623,0.3695,0.9018,0.0865,1.9078,0.0,0.4918,0.4295,0.0,0.0369,0.0,0.0,72661.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0584,0.0,1.4181,0.0,5021.0,1.9563,16746.0,0.6667,22289.0,0.0,22358.0,5.33,0.965,1.0217,0.0429,0.3888,0.7199
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf,1,1116.0,4312.0,754.0,3748.0,0.4801,0.1505,0.2012,0.4671,0.5919,0.0,1.0,1.383,0.0047,0.1624,0.0027,0.0066,0.863,0.0,0.0149,0.4674,0.0047,0.2778,0.0019,0.0091,2.6242,0.0496,0.0678,0.0,0.25,1.7617,0.0019,0.2743,0.0005,0.0035,1.9276,0.4053,0.0024,0.2757,0.0013,0.004,0.0074,0.198,0.0024,0.0136,3.0157,0.3155,0.1736,0.1679,0.5205,2.9972,8.2616,0.0966,6.0,10.0,1.1867,2575.7143,0.1759,1915.0,3455.0,3455.0,1915.0,2864.0,2244.0,2494.0,38.1191,0.3105,21.9368,51.5068,51.5068,21.9368,49.4723,22.0616,40.0373,0.0719,1.3328,0.0,0.3961,0.2247,0.0,0.1024,0.0027,0.0252,0.0682,0.6715,0.008,0.135,0.1317,0.0164,0.1115,0.0186,0.0566,49.1803,0.1246,116.193,0.0613,116.0,107.0,125.0,0.744,0.2113,0.7774,0.0385,48.3944,0.1019,116.141,0.0604,116.0,107.0,125.0,0.3364,0.351,0.7764,0.0374,0.2167,0.5187
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,130021.0,2509375.0,124468.0,2494752.0,0.0446,0.0059,0.0499,0.5283,0.9351,0.0,1.0,0.865,0.0,2.9933,0.0,0.0154,0.1953,0.0,0.9718,0.9761,0.0,2.1803,0.0,0.0009,3.3715,0.4943,0.3145,0.0,1.0,3.2353,0.0,2.5403,0.0,0.0009,3.2084,0.9718,0.0003,1.1339,0.0,0.0009,?,?,?,?,?,?,?,?,?,?,15.0,0.1186,12.0,18.0,1.9073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285,0.483,0.0,1.0,1.0,0.1062,0.9994,0.3636,0.9512,0.1654,1.2569,0.0,0.5,0.4978,0.0,0.4214,0.0002,0.0236,478513.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2241,0.0,4.5469,0.0,2526.5,1.2983,24105.0,1.4142,24105.0,0.0,0.0,9.7596,0.4943,1.0039,0.0057,0.3773,0.7457
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,115266.0,345359.0,28227.0,162444.0,3.0835,1.126,0.1738,0.5141,0.7079,0.0,1.0,1.7997,0.0001,0.4264,0.0001,0.0006,1.5374,0.0,0.2783,0.6662,0.0001,1.4466,0.0,0.0012,2.8481,0.1478,0.1405,0.0,0.7538,2.8674,0.0,1.1573,0.0,0.0003,2.2597,0.4486,0.0001,1.4257,0.0,0.0012,?,?,?,?,?,?,?,?,?,?,14.6074,0.0915,11.0,17.0,1.6497,1394.6667,0.182,969.0,1665.0,1665.0,969.0,1597.0,1138.0,1541.0,16.1606,0.1513,13.3176,20.7296,20.7296,13.3176,17.6673,14.3323,15.848,0.4251,0.4502,0.0001,0.9788,0.6831,0.132,0.5553,0.2868,0.4565,0.0552,0.8881,0.0,0.2115,0.1467,0.0016,0.0834,0.0217,0.0325,1174.5,0.8832,7933.5,0.0044,7933.5,7909.0,7909.0,0.9266,0.7657,0.881,0.0514,1754.67,0.2517,7949.0,0.0121,7969.0,7838.0,8034.0,0.4345,1.2943,0.9095,0.0217,0.0706,0.2035
./SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,10420.0,481346.0,8908.0,468974.0,0.1697,0.0264,0.019,0.9314,0.252,0.0,1.0,0.3595,0.0009,0.5796,0.0002,0.0088,2.3423,0.0,0.0489,0.094,0.0009,3.7387,0.0,0.0174,1.6473,0.3746,0.2294,0.1905,0.9973,1.2135,0.0008,4.1357,0.0,0.0173,1.6176,0.9632,0.0001,1.2573,0.0,0.001,?,?,?,?,?,?,?,?,?,?,5.0,0.0,5.0,5.0,0.0,622.5,0.343,409.0,836.0,836.0,409.0,836.0,409.0,836.0,23.5424,0.0947,21.3122,25.7726,25.7726,21.3122,25.7726,21.3122,25.7726,0.8989,0.1422,0.0081,1.0,0.9943,0.7606,0.9756,0.8557,0.9504,0.1092,1.0004,0.0,0.5,0.2478,0.0097,0.1586,0.035,0.0675,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4912,0.0,1.1353,0.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6675,0.0,1.1716,0.0,0.2449,0.513
./SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,21317.0,63664.0,4683.0,24568.0,3.552,1.5913,0.1906,0.4795,0.6574,0.0,1.0,1.749,0.001,1.2677,0.0004,0.0064,1.3882,0.0,0.1409,0.7097,0.001,1.2868,0.0003,0.017,3.2335,0.3894,0.3252,0.0,0.9091,3.2571,0.0004,1.3956,0.0001,0.0053,2.5499,0.5882,0.0012,1.484,0.0002,0.0326,0.0051,1.0461,0.0002,0.0429,5.3325,0.1396,0.6694,0.0245,0.6505,3.0979,6.0613,0.0824,5.0,8.0,0.7323,1660.1111,0.2551,1217.0,2696.0,2696.0,1217.0,1652.0,1455.0,1517.0,24.6571,0.2116,19.244,36.3921,36.3921,19.244,26.7297,19.657,24.3065,0.2662,0.8637,0.0,1.0,0.6423,0.0837,0.3142,0.1524,0.1864,0.1264,0.8071,0.0,0.2721,0.2403,0.0006,0.2401,0.031,0.0763,186.358,0.4881,1440.45,0.1253,1458.0,1435.0,1491.0,1.0901,0.1509,0.9357,0.0747,189.06,0.0745,1464.11,0.0176,1466.0,1432.0,1497.0,0.5823,0.2373,0.9322,0.0061,0.1285,0.5344
SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,104450.0,457628.0,42375.0,262415.0,1.4649,0.7439,0.1615,0.3431,1.1177,0.0,1.0,1.7444,0.0001,0.6552,0.0,0.0005,1.4537,0.0,0.5867,0.7264,0.0001,0.7639,0.0,0.0007,3.4336,0.166,0.1523,0.0,1.0,3.3371,0.0,0.7294,0.0,0.0002,2.8477,0.6251,0.0001,0.6814,0.0,0.0005,0.0002,0.8601,0.0,0.0012,4.5443,0.2051,0.535,0.0241,0.9048,3.6479,44.9182,0.0227,43.0,49.0,1.3044,1084.4,0.2459,786.0,1461.0,1461.0,786.0,1295.0,801.0,1079.0,15.0612,0.2435,9.3906,19.2019,19.2019,9.3906,18.7166,12.9157,15.0811,0.5169,0.576,0.0,1.0,0.8864,0.085,0.7874,0.2419,0.5462,0.0321,1.1492,0.0,0.7341,0.0872,0.0008,0.0477,0.0057,0.0178,2183.0,0.0,13576.0,0.0,13576.0,13576.0,13576.0,2.0844,0.0,0.9474,0.0,2365.8,0.0213,13619.8,0.0053,13614.0,13529.0,13664.0,0.5432,0.1243,0.9507,0.0025,0.0562,0.6272
SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
