@RELATION FEATURE_VALUES-SAT11-RANDOM

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S890760919-021.SATISFIABLE.cnf,1,800.0,3408.0,785.0,3393.0,0.0191,0.0044,0.2314,0.4998,0.584,0.0,1.0,0.685,0.0039,0.0528,0.0038,0.0051,0.1214,0.0,0.0,0.9738,0.0039,0.2894,0.0015,0.0085,2.7142,0.2308,0.173,0.0,1.0,3.3717,0.0019,0.4016,0.0003,0.0047,2.3429,0.5004,0.0077,0.2866,0.0029,0.0165,0.0058,0.2435,0.0021,0.0136,2.9602,0.1063,0.2471,0.0453,0.25,2.2969,4.0191,0.0341,4.0,5.0,0.0946,1845.9286,0.5536,786.0,3582.0,3186.0,822.0,2962.0,922.0,1716.0,33.708,0.1437,27.5865,40.5682,40.4099,28.4388,38.1813,29.0426,33.7156,0.3962,0.5934,0.0005,1.0,0.7176,0.0843,0.5721,0.1977,0.3851,0.0932,0.6576,0.004,0.3464,0.1758,0.0285,0.1259,0.0463,0.0793,24.8952,0.2759,174.318,0.0612,174.0,162.0,187.0,0.8646,0.2178,0.8561,0.034,19.8817,0.2254,173.654,0.0552,174.0,162.0,185.0,0.2657,0.3647,0.8443,0.0265,0.2994,0.5045
SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,300.0,25500.0,300.0,25500.0,0.0,0.0,0.0118,0.3137,0.6794,0.1429,1.0,1.006,0.0233,0.0,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0233,0.0419,0.0209,0.026,4.4112,0.0324,0.0262,0.0,0.1464,2.1202,0.0015,0.1666,0.0008,0.0023,3.2005,0.0639,0.0117,0.0,0.0117,0.0117,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,146.3438,0.2882,99.0,313.0,184.0,113.0,148.0,126.0,137.0,52.079,0.0465,48.6767,60.0224,54.2644,48.9403,53.3431,50.4254,52.3613,0.0658,0.7768,0.0001,0.2733,0.1316,0.0099,0.097,0.0254,0.058,0.0001,0.3901,0.0,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,26.0178,0.2004,49.5494,0.1206,50.0,42.0,57.0,1.5108,0.2509,0.8673,0.0707,26.1501,0.1821,49.3486,0.1297,49.0,42.0,57.0,1.0752,0.4271,0.8675,0.0595,0.614,0.7164
SAT11/random/large/unif-k5-r20-v1500-c30000-S64154096-097-UNKNOWN.cnf,1,1500.0,30000.0,1500.0,30000.0,0.0,0.0,0.05,0.3781,0.6485,0.2,1.0,0.8376,0.0033,0.0,0.0033,0.0033,0.0,0.0,0.0,0.0,0.0033,0.0998,0.0023,0.0046,3.6935,0.0804,0.0619,0.0,0.381,3.0361,0.0006,0.2353,0.0002,0.0012,2.9188,0.1931,0.0117,0.0887,0.0085,0.0157,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,24.7168,0.2419,15.0,58.0,32.0,19.0,27.0,21.0,24.0,66.3107,0.1246,47.8125,89.1111,75.3793,54.08,71.8125,61.0,65.913,0.1688,0.6982,0.0,0.6405,0.3355,0.0284,0.2458,0.0706,0.1525,0.0028,0.6419,0.0002,0.0122,0.005,0.001,0.0035,0.0015,0.0024,78.2587,0.1265,288.781,0.0466,289.0,272.0,306.0,0.9681,0.2089,0.8564,0.0219,63.0916,0.2672,285.092,0.0988,286.0,271.0,304.0,0.2808,0.8078,0.8426,0.0572,0.4682,0.5897
SAT11/random/large/unif-k5-r20-v1250-c25000-S1103412232-098-UNKNOWN.cnf,1,1250.0,25000.0,1250.0,25000.0,0.0,0.0,0.05,0.3732,0.6505,0.2,1.0,0.8265,0.004,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.004,0.1012,0.0026,0.0054,3.71,0.0807,0.0609,0.0,0.3333,3.025,0.0007,0.2275,0.0003,0.0012,2.8502,0.1866,0.0137,0.0875,0.0095,0.0176,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,31.8519,0.2509,21.0,63.0,45.0,24.0,34.0,26.0,30.0,61.7119,0.1081,47.3235,83.16,70.6364,52.3929,66.2,57.2188,61.375,0.1703,0.6818,0.0006,0.5778,0.3384,0.0304,0.2434,0.0737,0.1577,0.0028,0.6759,0.0002,0.0194,0.0051,0.001,0.0035,0.0015,0.0023,68.7215,0.6387,240.004,0.0844,241.0,225.0,259.0,1.0305,0.484,0.9525,1.5636,52.6607,0.1551,240.94,0.0542,241.0,225.0,258.0,0.303,0.3704,0.8408,0.026,0.4702,0.5629
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf,1,40000.0,168000.0,39090.0,167019.0,0.0233,0.0059,0.234,0.4965,0.5863,0.0,1.0,0.7023,0.0001,0.0611,0.0001,0.0002,0.1476,0.0,0.0,0.9675,0.0001,0.29,0.0,0.0002,2.7131,0.2279,0.1699,0.0,1.0,3.3625,0.0,0.4007,0.0,0.0001,2.3307,0.4936,0.0002,0.2933,0.0,0.0005,0.0001,0.2437,0.0,0.0003,2.9606,0.1023,0.2434,0.0345,0.4,2.2484,5.9143,0.0473,5.0,6.0,0.2925,3.6667,0.593,1.0,10.0,7.0,1.0,5.0,2.0,3.0,100.28,0.391,26.5,207.0,155.0,54.8,120.0,70.3333,91.8333,0.3914,0.5787,0.0,1.0,0.7034,0.0854,0.566,0.2048,0.3858,0.0922,0.6541,0.0019,0.8762,0.175,0.0278,0.1244,0.047,0.0792,10367.5,1.2616,4231.0,1.4142,4231.0,0.0,0.0,3.0945,1.2011,13.4326,1.3253,1607.0,0.78,8591.5,0.0034,8588.0,8560.0,8592.0,0.5547,1.2934,0.8709,0.0721,0.2261,0.2425
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1406921020-013.UNKNOWN.cnf,1,450.0,1917.0,445.0,1912.0,0.0112,0.0026,0.2327,0.5037,0.579,0.0,1.0,0.6283,0.0068,0.0454,0.0067,0.0112,0.0593,0.0,0.0,0.9906,0.0068,0.2773,0.001,0.0131,2.669,0.2175,0.1789,0.0,1.0,3.2688,0.0035,0.3849,0.0,0.0078,2.3452,0.5194,0.0132,0.2746,0.0021,0.0262,0.0102,0.2207,0.0037,0.023,2.8584,0.1086,0.2384,0.0571,0.3333,2.2367,4.0113,0.0263,4.0,5.0,0.0617,3945.0,0.0196,3851.0,4064.0,4064.0,3851.0,4029.0,3878.0,3921.0,25.9852,0.0452,23.5663,27.6225,27.6225,23.5663,26.8127,25.6325,26.1844,0.3836,0.6048,0.0002,1.0,0.6908,0.0797,0.5524,0.1802,0.3772,0.0839,0.6896,0.0049,0.3813,0.1594,0.0252,0.113,0.0406,0.0715,19.2296,0.2823,98.5054,0.0758,99.0,89.0,108.0,0.9645,0.2081,0.8643,0.4368,15.5153,0.2189,98.457,0.0721,99.0,89.0,108.0,0.3578,0.3915,0.8438,0.0345,0.3227,0.567
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,650.0,2769.0,632.0,2752.0,0.0285,0.0062,0.2297,0.5001,0.587,0.0,1.0,0.7187,0.0048,0.0679,0.0047,0.0079,0.1741,0.0,0.0,0.96,0.0048,0.2983,0.0018,0.0105,2.7282,0.2325,0.1631,0.0,0.7647,3.3421,0.0023,0.4027,0.0004,0.0058,2.332,0.4884,0.0096,0.2961,0.0036,0.0211,0.0073,0.2582,0.0022,0.0182,3.0225,0.1054,0.2578,0.0444,0.3333,2.3322,4.0063,0.0198,4.0,5.0,0.0384,3778.1429,0.0147,3705.0,3873.0,3873.0,3705.0,3836.0,3727.0,3774.0,33.9853,0.0613,32.07,38.5448,38.5448,32.07,34.6092,32.2526,32.9579,0.3999,0.5522,0.001,0.9121,0.688,0.0868,0.5708,0.2187,0.397,0.0891,0.6752,0.0042,0.3722,0.1746,0.0253,0.1193,0.0445,0.0768,22.3185,0.2524,139.582,0.0611,140.0,128.0,151.0,0.8881,0.2143,0.8557,0.0321,17.8345,0.2378,139.332,0.0644,139.0,128.0,151.0,0.2918,0.3919,0.8429,0.0314,0.3059,0.4969
SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,1500.0,30000.0,1500.0,30000.0,0.0,0.0,0.05,0.3741,0.6489,0.2,1.0,0.8279,0.0033,0.0,0.0033,0.0033,0.0,0.0,0.0,0.0,0.0033,0.0971,0.0024,0.0044,3.6643,0.0791,0.0605,0.0,0.3774,3.0149,0.0006,0.2207,0.0002,0.0011,2.84,0.1898,0.0117,0.0858,0.0085,0.015,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,24.1858,0.2584,14.0,56.0,30.0,17.0,27.0,20.0,24.0,68.4821,0.1197,46.8621,91.5,78.3478,57.3125,73.12,63.9524,69.7083,0.1666,0.6957,0.0001,0.6185,0.3324,0.0288,0.2437,0.0715,0.1498,0.0027,0.6249,0.0003,0.0137,0.0049,0.001,0.0035,0.0015,0.0023,81.0213,0.3331,286.574,0.0887,288.0,267.0,306.0,0.9688,0.3034,0.8596,0.0819,64.4846,0.285,285.631,0.098,289.0,272.0,303.0,0.2961,0.8165,0.8427,0.0606,0.4699,0.5711
SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,90.0,8010.0,90.0,8010.0,0.0,0.0,0.0112,0.3122,0.6843,0.1429,1.0,1.0037,0.0778,0.0,0.0778,0.0778,0.0,0.0,0.0,0.0,0.0778,0.0364,0.0687,0.0841,3.8606,0.0311,0.0256,0.0,0.1237,2.0655,0.0047,0.1633,0.0032,0.0066,3.0451,0.0607,0.0111,0.0,0.0111,0.0111,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4401.75,0.0182,4302.0,4520.0,4520.0,4302.0,4520.0,4364.0,4421.0,31.3803,0.0127,30.7844,31.873,31.873,30.7844,31.873,31.3078,31.5558,0.0626,0.7899,0.0002,0.2359,0.1396,0.0109,0.0938,0.0228,0.0518,0.0001,0.3905,0.0,0.0002,0.0001,0.0,0.0001,0.0,0.0001,10.6931,0.2486,15.3776,0.1858,15.0,12.0,19.0,1.9385,0.3001,0.8788,0.1002,10.599,0.2531,15.3665,0.1928,15.0,12.0,19.0,1.7225,0.415,0.8741,0.0894,0.6647,0.7502
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1465579926-097.UNKNOWN.cnf,1,100.0,2130.0,100.0,2130.0,0.0,0.0,0.0469,0.3797,0.6411,0.2,1.0,0.8373,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0885,0.0399,0.0634,3.4189,0.0736,0.0557,0.0,0.2308,2.8571,0.0102,0.2155,0.0052,0.0155,2.8405,0.2033,0.0459,0.0118,0.0441,0.0465,0.12,0.0566,0.1,0.1394,4.0661,0.1161,0.0535,0.0966,0.1372,1.0439,2.697,0.1704,2.0,3.0,0.6134,4293.8571,0.019,4175.0,4418.0,4418.0,4175.0,4401.0,4237.0,4271.0,23.2896,0.0263,22.3282,23.9916,23.9916,22.3282,23.9657,22.7303,23.4902,0.1528,0.6916,0.0009,0.4268,0.3125,0.0413,0.2215,0.0653,0.1316,0.0017,0.5945,0.0002,0.005,0.003,0.0006,0.0022,0.0011,0.0014,9.4485,0.2666,19.9553,0.1694,20.0,16.0,24.0,1.6116,0.2539,0.8741,0.0804,8.5583,0.2748,19.9506,0.1674,20.0,16.0,24.0,1.2145,0.4259,0.8618,0.0799,0.5684,0.7499
SAT11/random/medium/unif-k7-r89-v70-c6230-S560963242-048.UNKNOWN.cnf,1,70.0,6230.0,70.0,6230.0,0.0,0.0,0.0112,0.3129,0.6746,0.1429,1.0,1.0009,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0387,0.0909,0.109,3.7508,0.0288,0.023,0.0016,0.0989,1.963,0.0059,0.1767,0.0035,0.0083,3.0215,0.0594,0.0111,0.0,0.0111,0.0111,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4435.2,0.0191,4356.0,4580.0,4580.0,4356.0,4480.0,4365.0,4395.0,25.724,0.0129,25.4337,26.3452,26.3452,25.4337,25.7826,25.4865,25.5722,0.0584,0.7668,0.0032,0.1929,0.1358,0.0075,0.0765,0.0312,0.0474,0.0001,0.3799,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,8.8082,0.2763,12.0771,0.2085,12.0,9.0,15.0,2.0351,0.3038,0.8814,0.0991,8.5466,0.2696,12.1263,0.203,12.0,9.0,15.0,1.8326,0.4124,0.8765,0.0981,0.6785,0.7634
SAT11/random/medium/unif-k7-r89-v50-c4450-S1082084494-034.UNKNOWN.cnf,1,50.0,4450.0,50.0,4450.0,0.0,0.0,0.0112,0.3133,0.6876,0.1429,1.0,1.0083,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.0342,0.1306,0.1494,3.5966,0.0337,0.0243,0.0016,0.1149,2.0441,0.0092,0.1332,0.0063,0.0126,2.7105,0.0658,0.011,0.0,0.011,0.011,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4555.2,0.0059,4516.0,4599.0,4599.0,4516.0,4561.0,4544.0,4556.0,19.5631,0.0091,19.3015,19.7432,19.7432,19.3015,19.7221,19.403,19.6457,0.0677,0.696,0.0036,0.2157,0.122,0.0163,0.1039,0.0262,0.0682,0.0001,0.331,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,6.9257,0.2877,8.8805,0.2309,9.0,6.0,12.0,2.2095,0.3415,0.8911,0.1147,6.3853,0.304,8.8336,0.2349,9.0,6.0,12.0,1.949,0.4317,0.8729,0.1189,0.7035,0.7783
SAT11/random/large/unif-k5-r20-v1000-c20000-S107009952-009-UNKNOWN.cnf,1,1000.0,20000.0,1000.0,20000.0,0.0,0.0,0.05,0.3757,0.6515,0.2,1.0,0.8331,0.005,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.005,0.1012,0.0034,0.0066,3.7029,0.0791,0.0601,0.0,0.3535,3.009,0.0009,0.2283,0.0004,0.0017,2.8535,0.188,0.0165,0.0848,0.0122,0.0213,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,43.3529,0.2406,28.0,86.0,58.0,33.0,48.0,36.0,41.0,56.684,0.0953,44.2182,68.697,64.7895,50.439,59.7941,52.5556,55.55,0.1658,0.6898,0.0001,0.588,0.3277,0.0282,0.2303,0.0746,0.1508,0.0027,0.6489,0.0003,0.0152,0.0049,0.001,0.0035,0.0015,0.0023,54.7442,0.1729,190.84,0.0774,191.0,177.0,206.0,1.0374,0.2333,0.8566,0.0384,47.1092,0.8408,191.038,0.0914,192.0,176.0,208.0,0.3267,0.3724,0.838,0.0697,0.4755,0.5976
SAT11/random/large/unif-k5-r20-v750-c15000-S3662714-068-UNKNOWN.cnf,1,750.0,15000.0,750.0,15000.0,0.0,0.0,0.05,0.3723,0.6544,0.2,1.0,0.826,0.0067,0.0,0.0067,0.0067,0.0,0.0,0.0,0.0,0.0067,0.1014,0.0043,0.0093,3.6825,0.0759,0.0564,0.0,0.2979,2.9562,0.0012,0.2356,0.0005,0.0022,2.8806,0.1862,0.0207,0.0804,0.0145,0.0268,0.0166,0.0616,0.0126,0.0207,4.1439,0.0228,0.1184,0.0167,0.0383,0.4714,3.0,0.0,3.0,3.0,0.0,65.4556,0.2569,43.0,134.0,84.0,50.0,72.0,55.0,61.0,51.7941,0.0662,45.2239,62.4273,57.087,47.8472,53.5088,49.0417,51.5393,0.1599,0.6877,0.0006,0.5386,0.3152,0.0304,0.2352,0.069,0.1437,0.0027,0.7008,0.0001,0.0186,0.005,0.001,0.0034,0.0014,0.0022,42.8446,0.1481,142.708,0.065,142.0,131.0,156.0,1.0974,0.2102,0.856,0.0302,36.5213,0.1492,144.407,0.0635,144.0,133.0,156.0,0.4228,0.3914,0.846,0.0281,0.485,0.6066
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S816372663-049.UNKNOWN.cnf,1,550.0,2343.0,541.0,2335.0,0.0166,0.0034,0.2317,0.4956,0.5815,0.0,1.0,0.6413,0.0056,0.0455,0.0055,0.0074,0.0952,0.0,0.0,0.9807,0.0056,0.2666,0.0021,0.0107,2.6264,0.2167,0.1678,0.0,1.0,3.3293,0.0028,0.3767,0.0004,0.0064,2.2831,0.4955,0.011,0.2632,0.0043,0.021,0.0084,0.2216,0.0021,0.0154,2.8709,0.1069,0.2354,0.0571,0.3333,2.232,4.0,0.0,4.0,4.0,0.0,3872.0,0.0269,3785.0,4063.0,4063.0,3785.0,4001.0,3792.0,3827.0,30.5291,0.0676,28.386,34.5779,34.5779,28.386,32.6603,29.2055,29.6781,0.3841,0.5826,0.0005,1.0,0.709,0.0815,0.5446,0.1967,0.3824,0.0818,0.6399,0.0052,0.3221,0.1558,0.0242,0.1118,0.0421,0.0702,21.7649,0.3283,119.246,0.0705,119.0,109.0,130.0,0.908,0.2047,0.8521,0.0395,17.2262,0.2598,119.55,0.0732,120.0,109.0,130.0,0.3168,0.402,0.8388,0.0392,0.3129,0.5226
SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,300.0,25500.0,300.0,25500.0,0.0,0.0,0.0118,0.3142,0.6813,0.1429,1.0,1.0085,0.0233,0.0,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0233,0.0392,0.0207,0.0257,4.3574,0.0328,0.0256,0.0,0.1223,2.1385,0.0015,0.1565,0.0009,0.0023,3.139,0.0648,0.0117,0.0003,0.0117,0.0117,?,?,?,?,?,?,?,?,?,?,2.0067,0.0406,2.0,3.0,0.0402,139.2941,0.3031,94.0,309.0,165.0,107.0,143.0,118.0,129.0,51.8292,0.0506,46.0364,60.2816,54.5957,49.032,53.8095,50.313,51.3095,0.0668,0.7512,0.0004,0.2335,0.1424,0.01,0.0995,0.0276,0.0553,0.0001,0.3822,0.0,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,25.6876,0.193,49.3793,0.1257,49.0,42.0,57.0,1.4846,0.2526,0.8665,0.061,25.7865,0.1879,49.0081,0.11,49.0,42.0,56.0,1.0955,0.4226,0.8632,0.0501,0.6137,0.7152
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1023920765-089.SATISFIABLE.cnf,1,400.0,1704.0,393.0,1696.0,0.0178,0.0047,0.2317,0.4928,0.5853,0.0,1.0,0.6515,0.0077,0.0484,0.0076,0.0127,0.1009,0.0,0.0,0.98,0.0077,0.2756,0.0029,0.0147,2.6448,0.2292,0.1746,0.0,1.0,3.3141,0.0039,0.3917,0.0006,0.0088,2.3385,0.5088,0.0149,0.2677,0.0059,0.0283,0.0115,0.2283,0.0035,0.0206,2.8928,0.1112,0.2429,0.0588,0.2857,2.294,4.0,0.0,4.0,4.0,0.0,3895.4286,0.0103,3849.0,3972.0,3972.0,3849.0,3930.0,3863.0,3885.0,24.7939,0.0616,22.2991,27.6125,27.6125,22.2991,25.8802,23.9974,24.6048,0.3913,0.6168,0.0003,1.0,0.729,0.0638,0.5869,0.1885,0.38,0.0921,0.6347,0.0064,0.3095,0.1788,0.0275,0.1245,0.047,0.0804,13.1138,0.3066,87.8492,0.0782,88.0,79.0,97.0,0.9703,0.2044,0.8602,0.0387,10.9497,0.2846,87.763,0.0802,88.0,79.0,97.0,0.386,0.3803,0.8515,0.0368,0.3352,0.5943
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1514125851-037.UNKNOWN.cnf,1,500.0,2130.0,489.0,2119.0,0.0225,0.0052,0.2308,0.4957,0.5937,0.0,1.0,0.707,0.0062,0.0606,0.0061,0.0102,0.1492,0.0,0.0,0.9665,0.0062,0.2885,0.0024,0.016,2.6932,0.2261,0.1648,0.0,0.7895,3.3055,0.003,0.404,0.0,0.0071,2.3319,0.4908,0.0123,0.2868,0.0047,0.0316,0.0094,0.2379,0.0033,0.0189,2.9385,0.107,0.2388,0.05,0.25,2.2736,4.0,0.0,4.0,4.0,0.0,3883.2857,0.0247,3754.0,4066.0,4066.0,3754.0,3970.0,3823.0,3867.0,28.2759,0.0899,25.8617,34.0448,34.0448,25.8617,29.1866,26.6677,27.3516,0.4022,0.5518,0.0003,0.9051,0.6931,0.0874,0.5878,0.2248,0.4019,0.0866,0.6632,0.0047,0.3628,0.1676,0.027,0.1186,0.044,0.0713,17.7379,0.2834,108.269,0.0716,108.0,98.0,118.0,0.9207,0.2088,0.8521,0.037,14.4062,0.2589,108.306,0.0727,108.0,98.0,118.0,0.3368,0.3828,0.8413,0.0351,0.3184,0.5514
